rank,d_model,n_layers,n_heads,d_head,n_kv_heads,ffn_dim,weight_prec,ffn_prec,kv_bits,active_params_B,total_params_B,moe_style,n_experts,top_k,expert_dim,ep,predicted_loss,training_tps,serving_tbt_ms,memory_gb,confidence
24,2048,16,16,128,16,5504,bf16,bf16,16,0.94,0.94,dense,0,0,0,1,2.3519,30767,4.0,2.1,high
25,2432,12,19,128,19,6528,bf16,bf16,16,1.01,1.01,dense,0,0,0,1,2.3520,30881,3.4,2.2,high
26,2304,13,18,128,18,6144,bf16,bf16,16,0.98,0.98,dense,0,0,0,1,2.3524,31313,3.5,2.1,high
27,2560,13,20,128,5,6784,bf16,bf16,16,1.05,1.05,dense,0,0,0,1,2.3524,29158,3.5,2.1,high
28,2304,17,18,128,9,6144,bf16,fp8,16,1.14,1.14,dense,0,0,0,1,2.3525,40754,3.5,1.3,high
29,2816,10,22,128,22,7552,bf16,bf16,16,1.14,1.14,dense,0,0,0,1,2.3534,28847,3.3,2.4,high
30,2176,17,17,128,17,5760,bf16,fp8,16,1.1,1.1,dense,0,0,0,1,2.3537,42025,3.6,1.3,high
31,2304,14,18,128,9,6144,bf16,bf16,16,0.97,0.97,dense,0,0,0,1,2.3551,31013,3.6,2.0,high
32,2048,19,16,128,16,5504,bf16,fp8,16,1.09,1.09,dense,0,0,0,1,2.3552,40990,3.9,1.4,high
33,2560,12,20,128,10,6784,bf16,bf16,16,1.03,1.03,dense,0,0,0,1,2.3552,30462,3.3,2.1,high
34,2304,15,18,128,18,6144,bf16,fp8,16,1.1,1.1,dense,0,0,0,1,2.3553,43367,3.3,1.3,high
35,1920,18,15,128,15,5120,bf16,bf16,16,0.92,0.92,dense,0,0,0,1,2.3559,30436,4.3,2.0,high
36,2176,14,17,128,17,5760,bf16,bf16,16,0.93,0.93,dense,0,0,0,1,2.3559,32062,3.6,2.0,high
37,2560,11,20,128,20,6784,bf16,bf16,16,1.03,1.03,dense,0,0,0,1,2.3565,31066,3.3,2.2,high
38,2048,19,16,128,4,5504,bf16,bf16,16,0.97,0.97,dense,0,0,0,1,2.3579,28482,4.3,2.0,high
39,2048,17,16,128,8,5504,bf16,bf16,16,0.92,0.92,dense,0,0,0,1,2.3586,30782,4.0,1.9,high
40,2048,21,16,128,8,5504,bf16,fp8,16,1.11,1.11,dense,0,0,0,1,2.3587,39319,4.1,1.2,high
41,2304,16,18,128,9,6144,bf16,fp8,16,1.08,1.08,dense,0,0,0,1,2.3602,43220,3.3,1.2,high
42,1792,21,14,128,14,4736,bf16,bf16,16,0.92,0.92,dense,0,0,0,1,2.3603,29191,4.8,2.1,high
43,2048,15,16,128,16,5504,bf16,bf16,16,0.89,0.89,dense,0,0,0,1,2.3604,32774,3.7,2.0,high
44,2048,18,16,128,16,5504,bf16,fp8,16,1.04,1.04,dense,0,0,0,1,2.3612,43202,3.7,1.3,high
45,2176,16,17,128,17,5760,bf16,fp8,16,1.04,1.04,dense,0,0,0,1,2.3612,44570,3.4,1.3,high
46,2688,10,21,128,21,7168,bf16,bf16,16,1.04,1.04,dense,0,0,0,1,2.3629,31307,3.1,2.2,high
47,2432,13,19,128,19,6528,bf16,fp8,16,1.08,1.08,dense,0,0,0,1,2.3629,45667,2.9,1.3,high
48,2048,20,16,128,8,5504,bf16,fp8,16,1.06,1.06,dense,0,0,0,1,2.3637,41231,3.9,1.2,high
49,2048,16,16,128,16,5504,bf16,bf16,8,0.94,0.94,dense,0,0,0,1,2.3637,30767,3.9,2.0,high
50,2432,12,19,128,19,6528,bf16,bf16,8,1.01,1.01,dense,0,0,0,1,2.3637,30881,3.3,2.1,high
51,2048,18,16,128,4,5504,bf16,bf16,16,0.93,0.93,dense,0,0,0,1,2.3641,30033,4.1,1.9,high
52,2304,13,18,128,18,6144,bf16,bf16,8,0.98,0.98,dense,0,0,0,1,2.3641,31313,3.4,2.0,high
53,2304,17,18,128,9,6144,bf16,fp8,8,1.14,1.14,dense,0,0,0,1,2.3642,40754,3.5,1.2,high
54,2560,14,20,128,5,6784,bf16,fp8,16,1.12,1.12,dense,0,0,0,1,2.3646,43366,3.0,1.2,high
55,2304,14,18,128,18,6144,bf16,fp8,16,1.04,1.04,dense,0,0,0,1,2.3649,46358,3.1,1.3,high
