rank,d_model,n_layers,n_heads,d_head,n_kv_heads,ffn_dim,weight_prec,ffn_prec,kv_bits,active_params_B,total_params_B,moe_style,n_experts,top_k,expert_dim,ep,predicted_loss,training_tps,serving_tbt_ms,memory_gb,confidence
127,2304,13,18,128,9,6144,bf16,fp8,16,0.91,0.91,dense,0,0,0,1,2.3898,32500,2.5,1.0,high
128,2816,10,22,128,11,7488,bf16,fp8,16,1.05,1.05,dense,0,0,0,1,2.3903,31160,2.1,1.1,high
129,2560,11,20,128,20,6848,bf16,fp8,8,1.03,1.03,dense,0,0,0,1,2.3908,31730,2.3,1.1,high
130,2432,11,19,128,19,6464,bf16,fp8,16,0.93,0.93,dense,0,0,0,1,2.3909,33371,2.3,1.1,high
131,2304,13,36,64,9,6144,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.3921,17273,2.9,1.8,high
132,2560,11,20,128,10,6848,bf16,fp8,16,0.96,0.96,dense,0,0,0,1,2.3926,33348,2.2,1.0,high
133,2560,9,20,128,20,6848,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.3926,23287,2.4,1.9,high
134,3072,9,24,128,12,8192,bf16,fp8,16,1.13,1.13,dense,0,0,0,1,2.3938,29597,2.0,1.2,medium
135,2048,17,16,128,8,5440,bf16,fp8,8,0.91,0.91,dense,0,0,0,1,2.3951,31107,3.0,1.0,high
136,2432,10,19,128,19,6464,bf16,bf16,8,0.86,0.86,dense,0,0,0,1,2.3961,19304,2.5,1.8,high
137,2560,10,20,128,20,6848,bf16,fp8,16,0.95,0.95,dense,0,0,0,1,2.3961,34817,2.1,1.1,high
138,2560,10,20,128,5,6848,bf16,bf16,16,0.85,0.85,dense,0,0,0,1,2.3964,22396,2.4,1.7,high
139,2048,15,16,128,16,5440,bf16,fp8,8,0.88,0.88,dense,0,0,0,1,2.3969,32868,2.8,1.0,high
140,2816,9,22,128,22,7488,bf16,fp8,16,1.04,1.04,dense,0,0,0,1,2.3974,32805,2.0,1.2,medium
141,2688,10,21,128,21,7168,bf16,fp8,8,1.04,1.04,dense,0,0,0,1,2.3980,32058,2.1,1.1,high
142,2560,12,20,128,5,6848,bf16,fp8,8,0.99,0.99,dense,0,0,0,1,2.3995,31847,2.3,1.0,high
143,2304,12,18,128,18,6144,bf16,fp8,8,0.91,0.91,dense,0,0,0,1,2.4003,33548,2.3,1.0,high
144,2944,9,23,128,23,7872,bf16,fp8,8,1.13,1.13,dense,0,0,0,1,2.4004,30250,2.0,1.2,medium
145,2048,18,16,128,4,5440,bf16,fp8,8,0.92,0.92,dense,0,0,0,1,2.4007,30479,3.2,0.9,high
146,2176,13,17,128,17,5824,bf16,fp8,8,0.88,0.88,dense,0,0,0,1,2.4013,33362,2.5,1.0,high
147,2304,13,18,128,9,6144,bf16,fp8,8,0.91,0.91,dense,0,0,0,1,2.4016,32500,2.4,0.9,high
148,2816,10,22,128,11,7488,bf16,fp8,8,1.05,1.05,dense,0,0,0,1,2.4020,31160,2.1,1.1,high
149,3072,9,24,128,6,8192,bf16,fp8,16,1.09,1.09,dense,0,0,0,1,2.4024,30820,2.0,1.1,medium
150,2432,11,19,128,19,6464,bf16,fp8,8,0.93,0.93,dense,0,0,0,1,2.4027,33371,2.2,1.0,high
151,2560,11,20,128,5,6848,bf16,fp8,16,0.92,0.92,dense,0,0,0,1,2.4027,34664,2.2,1.0,high
152,2560,9,20,128,20,6848,bf16,bf16,8,0.87,0.87,dense,0,0,0,1,2.4045,23287,2.4,1.8,high
153,2048,18,16,128,2,5440,bf16,fp8,16,0.9,0.9,dense,0,0,0,1,2.4050,31043,3.1,0.9,high
154,3072,8,24,128,24,8192,bf16,fp8,16,1.1,1.1,dense,0,0,0,1,2.4054,31507,1.9,1.3,medium
155,2688,9,21,128,21,7168,bf16,fp8,16,0.95,0.95,dense,0,0,0,1,2.4064,35517,2.0,1.1,medium
156,2688,8,21,128,21,7168,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.4068,24003,2.3,1.9,high
157,2560,10,20,128,20,6848,bf16,fp8,8,0.95,0.95,dense,0,0,0,1,2.4079,34817,2.1,1.0,high
158,2432,10,19,128,19,6464,bf16,fp8,16,0.86,0.86,dense,0,0,0,1,2.4080,36618,2.1,1.0,high
159,2560,10,20,128,5,6848,bf16,bf16,8,0.85,0.85,dense,0,0,0,1,2.4083,22396,2.4,1.7,high
160,2816,9,22,128,22,7488,bf16,fp8,8,1.04,1.04,dense,0,0,0,1,2.4092,32805,2.0,1.1,medium
161,2176,14,34,64,17,5824,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.4097,33183,2.6,1.0,high
162,2560,10,20,128,10,6848,bf16,fp8,16,0.89,0.89,dense,0,0,0,1,2.4098,36589,2.0,1.0,high
163,2816,9,22,128,11,7488,bf16,fp8,16,0.96,0.96,dense,0,0,0,1,2.4106,34520,1.9,1.0,medium
164,2944,8,23,128,23,7872,bf16,fp8,16,1.02,1.02,dense,0,0,0,1,2.4127,33917,1.9,1.2,medium
165,2560,11,20,128,5,6848,bf16,fp8,8,0.92,0.92,dense,0,0,0,1,2.4145,34664,2.1,0.9,high
166,2304,13,36,64,9,6144,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.4158,33694,2.4,0.9,high
167,2560,9,20,128,20,6848,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.4163,38570,1.9,1.0,high
168,2048,18,16,128,2,5440,bf16,fp8,8,0.9,0.9,dense,0,0,0,1,2.4168,31043,3.1,0.9,high
169,3072,8,24,128,24,8192,bf16,fp8,8,1.1,1.1,dense,0,0,0,1,2.4171,31507,1.9,1.2,medium
170,3072,8,24,128,12,8192,bf16,fp8,16,1.03,1.03,dense,0,0,0,1,2.4181,33182,1.8,1.1,medium
171,2688,9,21,128,21,7168,bf16,fp8,8,0.95,0.95,dense,0,0,0,1,2.4182,35517,1.9,1.0,medium
172,2432,10,19,128,19,6464,bf16,fp8,8,0.86,0.86,dense,0,0,0,1,2.4198,36618,2.0,0.9,high
173,2560,10,20,128,5,6848,bf16,fp8,16,0.85,0.85,dense,0,0,0,1,2.4201,38029,2.0,0.9,high
174,3328,7,26,128,26,8896,bf16,fp8,16,1.14,1.14,dense,0,0,0,1,2.4213,31051,1.8,1.3,medium
175,2816,8,22,128,22,7488,bf16,fp8,16,0.94,0.94,dense,0,0,0,1,2.4215,36777,1.8,1.1,medium
176,2816,9,22,128,11,7488,bf16,fp8,8,0.96,0.96,dense,0,0,0,1,2.4224,34520,1.9,1.0,medium
177,2944,8,23,128,23,7872,bf16,fp8,8,1.02,1.02,dense,0,0,0,1,2.4245,33917,1.8,1.1,medium
178,3072,8,24,128,6,8192,bf16,fp8,16,0.99,0.99,dense,0,0,0,1,2.4269,34549,1.7,1.0,medium
179,2304,13,36,64,9,6144,bf16,fp8,8,0.87,0.87,dense,0,0,0,1,2.4276,33694,2.4,0.9,high
180,3200,7,25,128,25,8512,bf16,fp8,16,1.06,1.06,dense,0,0,0,1,2.4280,33397,1.7,1.2,medium
181,2560,9,20,128,20,6848,bf16,fp8,8,0.87,0.87,dense,0,0,0,1,2.4282,38570,1.9,0.9,high
182,2688,8,21,128,21,7168,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.4306,39813,1.8,1.0,medium
183,2560,10,20,128,5,6848,bf16,fp8,8,0.85,0.85,dense,0,0,0,1,2.4320,38029,1.9,0.9,high
184,3328,7,26,128,26,8896,bf16,fp8,8,1.14,1.14,dense,0,0,0,1,2.4330,31051,1.7,1.2,medium
185,2816,8,22,128,22,7488,bf16,fp8,8,0.94,0.94,dense,0,0,0,1,2.4333,36777,1.7,1.0,medium
186,3328,7,26,128,13,8896,bf16,fp8,16,1.07,1.07,dense,0,0,0,1,2.4337,32723,1.7,1.1,medium
187,3072,7,24,128,24,8192,bf16,fp8,16,0.99,0.99,dense,0,0,0,1,2.4347,35858,1.7,1.1,medium
188,2816,8,22,128,11,7488,bf16,fp8,16,0.88,0.88,dense,0,0,0,1,2.4351,38693,1.7,1.0,medium
189,3200,7,25,128,25,8512,bf16,fp8,8,1.06,1.06,dense,0,0,0,1,2.4397,33397,1.7,1.1,medium
190,2944,7,23,128,23,7872,bf16,fp8,16,0.92,0.92,dense,0,0,0,1,2.4421,38595,1.6,1.1,medium
